id,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,type_of_assessment,score_text,v_type_of_assessment,v_decile_score,v_score_text,in_custody,out_custody,two_year_recid
10476,Male,26,25 - 45,Caucasian,0,5,0,0,1,F,arrest case no charge,0,0,Risk of Recidivism,Medium,Risk of Violence,5,Medium,7/1/13,7/8/13,0
10477,Male,31,25 - 45,Hispanic,0,1,0,0,0,M,Battery,1,0,Risk of Recidivism,Low,Risk of Violence,2,Low,,,1
10479,Male,36,25 - 45,Hispanic,0,2,0,0,5,F,Grand Theft in the 3rd Degree,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,11/14/14,11/17/14,0
10480,Male,52,Greater than 45,African-American,0,7,0,0,17,F,Possession of Cocaine,1,0,Risk of Recidivism,Medium,Risk of Violence,1,Low,10/29/13,11/27/13,1
10482,Male,42,25 - 45,Hispanic,0,1,0,0,1,F,Aggrav Battery w/Deadly Weapon,1,1,Risk of Recidivism,Low,Risk of Violence,1,Low,3/10/13,5/1/13,1
10483,Male,21,Less than 25,African-American,0,5,0,0,0,M,Battery,0,0,Risk of Recidivism,Medium,Risk of Violence,8,High,3/30/13,4/2/13,0
10484,Male,29,25 - 45,Caucasian,0,1,0,0,2,M,Fleeing or Eluding a LEO,0,0,Risk of Recidivism,Low,Risk of Violence,2,Low,9/25/13,9/26/13,0
10486,Male,54,Greater than 45,Caucasian,0,1,0,0,0,M,Driving Under The Influence,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,12/15/13,12/16/13,0
10487,Male,58,Greater than 45,Caucasian,0,2,0,0,12,F,Felony Petit Theft,1,0,Risk of Recidivism,Low,Risk of Violence,1,Low,9/16/13,11/9/13,1
10489,Female,22,Less than 25,Caucasian,0,8,0,0,1,M,Battery,0,0,Risk of Recidivism,High,Risk of Violence,9,High,,,0
10490,Male,27,25 - 45,Caucasian,0,2,0,0,0,F,Possession of Cocaine,1,0,Risk of Recidivism,Low,Risk of Violence,2,Low,4/20/15,6/10/15,1
10491,Male,29,25 - 45,Caucasian,0,3,0,0,1,M,Battery,0,0,Risk of Recidivism,Low,Risk of Violence,2,Low,12/7/13,12/8/13,0
10492,Female,25,25 - 45,Hispanic,0,6,1,2,14,F,Burglary Unoccupied Dwelling,0,0,Risk of Recidivism,Medium,Risk of Violence,4,Low,2/5/14,2/6/14,0
10493,Male,62,Greater than 45,Other,0,1,0,0,0,M,Battery,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,8/18/13,8/19/13,0
10494,Female,23,Less than 25,African-American,0,7,0,0,2,M,arrest case no charge,1,0,Risk of Recidivism,Medium,Risk of Violence,5,Medium,3/8/13,3/9/13,1
10497,Male,22,Less than 25,Other,0,4,0,0,1,F,Grand Theft Firearm,1,0,Risk of Recidivism,Low,Risk of Violence,5,Medium,3/3/15,3/5/15,1
10498,Female,65,Greater than 45,Caucasian,0,1,0,0,1,F,Aggravated Assault W/Dead Weap,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,9/26/13,9/28/13,0
10499,Female,28,25 - 45,Caucasian,0,9,0,0,5,F,Possession of Cocaine,1,0,Risk of Recidivism,High,Risk of Violence,3,Low,5/8/15,8/26/15,1
10500,Male,31,25 - 45,African-American,0,6,3,4,15,F,Cruelty Toward Child,1,0,Risk of Recidivism,Medium,Risk of Violence,4,Low,2/13/15,2/13/15,1
10502,Male,31,25 - 45,Caucasian,0,1,0,0,0,F,Felony Battery (Dom Strang),0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,10/24/13,10/25/13,0
10505,Male,21,Less than 25,African-American,0,9,0,0,0,F,Aggravated Battery,0,0,Risk of Recidivism,High,Risk of Violence,10,High,6/7/13,6/27/13,0
10506,Male,27,25 - 45,African-American,0,7,2,0,17,F,Driving While License Revoked,1,1,Risk of Recidivism,Medium,Risk of Violence,4,Low,3/20/13,3/21/13,1
10507,Male,33,25 - 45,Caucasian,0,2,0,0,1,F,Aggravated Assault W/dead Weap,0,0,Risk of Recidivism,Low,Risk of Violence,5,Medium,5/4/13,5/24/13,0
10509,Male,25,25 - 45,African-American,0,7,1,0,3,F,Pos Cannabis W/Intent Sel/Del,0,0,Risk of Recidivism,Medium,Risk of Violence,6,Medium,3/11/13,3/12/13,0
10510,Male,39,25 - 45,Caucasian,0,1,0,0,1,F,Possession Of Anabolic Steroid,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,4/30/13,5/1/13,0
10511,Male,29,25 - 45,African-American,0,9,0,0,8,M,Possess Cannabis/20 Grams Or Less,1,1,Risk of Recidivism,High,Risk of Violence,6,Medium,9/26/13,9/27/13,1
10512,Male,27,25 - 45,African-American,0,10,0,0,15,F,Battery on Law Enforc Officer,1,0,Risk of Recidivism,High,Risk of Violence,5,Medium,8/5/14,9/23/14,1
10513,Female,42,25 - 45,Caucasian,0,1,0,0,0,F,Child Abuse,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,6/29/13,7/1/13,0
10514,Male,21,Less than 25,Caucasian,0,9,0,0,0,F,Tampering With Physical Evidence,0,0,Risk of Recidivism,High,Risk of Violence,8,High,3/17/14,3/18/14,0
10518,Male,27,25 - 45,African-American,0,5,0,1,5,M,Susp Drivers Lic 1st Offense,1,0,Risk of Recidivism,Medium,Risk of Violence,3,Low,6/3/14,6/5/14,1
10519,Male,36,25 - 45,African-American,0,9,0,0,2,M,Battery,1,1,Risk of Recidivism,High,Risk of Violence,8,High,12/10/14,4/27/15,1
10520,Female,24,Less than 25,African-American,0,4,0,0,0,F,Uttering a Forged Instrument,1,1,Risk of Recidivism,Low,Risk of Violence,3,Low,2/22/15,2/22/15,1
10522,Female,67,Greater than 45,Caucasian,0,1,0,0,0,M,DUI Property Damage/Injury,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,1/24/14,1/25/14,0
10523,Male,29,25 - 45,Other,0,2,0,0,4,F,Throw Deadly Missile Into Veh,1,1,Risk of Recidivism,Low,Risk of Violence,3,Low,1/27/15,1/30/15,1
10524,Female,27,25 - 45,African-American,0,6,0,0,2,F,Aggravated Battery,0,0,Risk of Recidivism,Medium,Risk of Violence,4,Low,6/1/13,6/10/13,0
10525,Male,39,25 - 45,African-American,0,4,0,0,3,F,arrest case no charge,1,1,Risk of Recidivism,Low,Risk of Violence,3,Low,9/17/14,10/29/14,1
10526,Male,42,25 - 45,Caucasian,0,6,0,0,5,F,arrest case no charge,0,0,Risk of Recidivism,Medium,Risk of Violence,2,Low,6/7/13,6/8/13,0
10528,Male,41,25 - 45,Hispanic,0,1,0,0,1,M,Driving Under The Influence,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,5/31/13,6/1/13,0
10530,Female,25,25 - 45,African-American,0,3,0,0,1,F,arrest case no charge,0,0,Risk of Recidivism,Low,Risk of Violence,4,Low,8/2/13,8/6/13,0
10531,Male,40,25 - 45,Caucasian,0,8,0,0,8,F,Possession of Oxycodone,1,0,Risk of Recidivism,High,Risk of Violence,9,High,7/14/13,7/15/13,1
10532,Male,37,25 - 45,African-American,0,4,0,0,4,M,Battery,1,1,Risk of Recidivism,Low,Risk of Violence,4,Low,8/27/14,10/16/14,1
10533,Female,42,25 - 45,African-American,0,8,0,0,8,F,arrest case no charge,1,0,Risk of Recidivism,High,Risk of Violence,6,Medium,8/5/13,10/23/13,1
10535,Female,27,25 - 45,African-American,0,6,0,0,12,M,Petit Theft,1,0,Risk of Recidivism,Medium,Risk of Violence,4,Low,6/28/15,6/30/15,1
10536,Male,26,25 - 45,African-American,0,9,0,0,8,F,"Poss3,4 Methylenedioxymethcath",1,0,Risk of Recidivism,High,Risk of Violence,6,Medium,4/26/14,5/29/14,1
10538,Male,23,Less than 25,African-American,0,6,0,0,1,M,Unlaw LicTag/Sticker Attach,0,0,Risk of Recidivism,Medium,Risk of Violence,6,Medium,1/26/13,7/23/13,0
10539,Male,32,25 - 45,Caucasian,0,5,0,0,8,M,Battery,1,0,Risk of Recidivism,Medium,Risk of Violence,4,Low,2/4/13,2/5/13,1
10540,Female,31,25 - 45,Caucasian,0,1,0,0,1,M,Battery,1,1,Risk of Recidivism,Low,Risk of Violence,1,Low,10/15/15,10/16/15,1
10541,Male,20,Less than 25,Caucasian,0,5,0,0,1,F,Burglary Conveyance Unoccup,1,0,Risk of Recidivism,Medium,Risk of Violence,6,Medium,12/1/14,12/5/14,1
10542,Male,26,25 - 45,Caucasian,0,7,0,0,4,F,"Deliver 3,4 Methylenediox",1,0,Risk of Recidivism,Medium,Risk of Violence,3,Low,7/31/13,8/2/13,1
10543,Male,51,Greater than 45,Caucasian,0,1,0,0,2,M,Viol Injunct Domestic Violence,1,0,Risk of Recidivism,Low,Risk of Violence,1,Low,12/13/14,12/14/14,1
10544,Male,67,Greater than 45,Caucasian,0,1,0,0,0,M,Battery,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,8/15/13,8/16/13,0
10545,Male,27,25 - 45,African-American,0,7,0,0,10,F,Driving While License Revoked,0,0,Risk of Recidivism,Medium,Risk of Violence,3,Low,5/10/13,5/11/13,0
10546,Female,26,25 - 45,Caucasian,0,6,0,0,1,M,Battery,0,0,Risk of Recidivism,Medium,Risk of Violence,5,Medium,9/7/13,9/8/13,0
10547,Male,55,Greater than 45,African-American,0,5,0,0,3,M,arrest case no charge,1,0,Risk of Recidivism,Medium,Risk of Violence,3,Low,5/11/14,5/27/14,1
10548,Male,51,Greater than 45,Caucasian,0,1,0,0,1,F,Grand Theft in the 3rd Degree,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,,,0
10549,Male,31,25 - 45,Other,0,3,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0,0,Risk of Recidivism,Low,Risk of Violence,3,Low,3/24/13,5/31/13,0
10550,Male,28,25 - 45,Caucasian,0,4,0,0,0,M,Driving Under The Influence,0,0,Risk of Recidivism,Low,Risk of Violence,5,Medium,3/30/13,3/31/13,0
10552,Female,51,Greater than 45,Caucasian,0,1,0,0,0,M,Unlaw LicTag/Sticker Attach,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,2/7/14,2/7/14,0
10553,Male,28,25 - 45,African-American,0,8,0,0,13,F,arrest case no charge,1,0,Risk of Recidivism,High,Risk of Violence,3,Low,9/19/14,9/21/14,1
10554,Male,22,Less than 25,African-American,0,7,0,0,0,F,Exhibition Weapon School Prop,1,0,Risk of Recidivism,Medium,Risk of Violence,6,Medium,2/21/13,5/1/13,1
10555,Male,26,25 - 45,African-American,0,3,0,0,2,F,Pos Cannabis W/Intent Sel/Del,1,0,Risk of Recidivism,Low,Risk of Violence,4,Low,5/16/13,5/17/13,1
10556,Female,27,25 - 45,African-American,0,3,1,0,1,F,Uttering a Forged Instrument,0,0,Risk of Recidivism,Low,Risk of Violence,2,Low,3/12/14,3/14/14,0
10557,Male,32,25 - 45,African-American,0,4,0,0,5,M,arrest case no charge,0,0,Risk of Recidivism,Low,Risk of Violence,4,Low,3/15/13,4/1/13,0
10558,Male,36,25 - 45,African-American,0,6,0,0,11,F,Possession of Cocaine,1,0,Risk of Recidivism,Medium,Risk of Violence,4,Low,4/25/14,7/22/14,1
10559,Male,27,25 - 45,African-American,0,6,0,0,4,M,Battery,0,0,Risk of Recidivism,Medium,Risk of Violence,6,Medium,11/19/13,11/21/13,0
10560,Male,41,25 - 45,Caucasian,0,1,0,0,1,F,Aggrav Battery w/Deadly Weapon,1,1,Risk of Recidivism,Low,Risk of Violence,1,Low,6/27/15,6/28/15,1
10561,Male,24,Less than 25,African-American,0,10,3,0,12,M,Battery,0,0,Risk of Recidivism,High,Risk of Violence,9,High,10/20/13,11/6/13,0
10563,Male,61,Greater than 45,African-American,0,3,0,0,11,F,Possession of Cocaine,0,0,Risk of Recidivism,Low,Risk of Violence,3,Low,2/27/13,2/28/13,0
10567,Female,29,25 - 45,Caucasian,0,3,0,0,3,F,arrest case no charge,0,0,Risk of Recidivism,Low,Risk of Violence,2,Low,4/28/14,4/29/14,0
10568,Male,34,25 - 45,Caucasian,0,4,0,0,11,F,Driving While License Revoked,0,0,Risk of Recidivism,Low,Risk of Violence,3,Low,1/23/14,1/24/14,0
10570,Male,45,Greater than 45,Caucasian,0,3,0,0,0,F,Possession Of Heroin,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,7/17/13,7/18/13,0
10571,Male,21,Less than 25,Caucasian,0,10,2,1,3,F,Poss Contr Subst W/o Prescript,1,0,Risk of Recidivism,High,Risk of Violence,6,Medium,2/28/13,3/1/13,1
10572,Male,28,25 - 45,African-American,0,8,0,0,20,F,Driving While License Revoked,1,0,Risk of Recidivism,High,Risk of Violence,3,Low,1/17/14,3/30/14,1
10573,Male,23,Less than 25,African-American,2,6,0,0,3,F,Carrying Concealed Firearm,0,0,Risk of Recidivism,Medium,Risk of Violence,9,High,,,0
10575,Male,31,25 - 45,Caucasian,0,4,0,0,6,F,arrest case no charge,0,0,Risk of Recidivism,Low,Risk of Violence,3,Low,10/3/13,10/6/13,0
10577,Male,59,Greater than 45,Caucasian,0,2,0,0,0,M,Viol Injunct Domestic Violence,1,0,Risk of Recidivism,Low,Risk of Violence,2,Low,6/12/14,6/13/14,1
10579,Male,40,25 - 45,African-American,0,4,0,0,8,M,Battery,1,0,Risk of Recidivism,Low,Risk of Violence,5,Medium,7/15/14,7/18/14,1
10580,Female,22,Less than 25,Caucasian,0,8,0,1,1,M,Viol Pretrial Release Dom Viol,0,0,Risk of Recidivism,High,Risk of Violence,7,Medium,8/11/13,8/29/13,0
10581,Male,21,Less than 25,African-American,0,4,1,0,1,M,Burglary Unoccupied Dwelling,1,0,Risk of Recidivism,Low,Risk of Violence,7,Medium,11/22/15,11/22/15,1
10582,Male,24,Less than 25,African-American,1,6,0,1,1,F,arrest case no charge,1,0,Risk of Recidivism,Medium,Risk of Violence,7,Medium,8/20/14,10/15/15,1
10584,Male,25,25 - 45,Caucasian,0,5,0,0,2,F,Possession of Cocaine,1,0,Risk of Recidivism,Medium,Risk of Violence,5,Medium,6/24/14,6/29/14,1
10585,Female,25,25 - 45,African-American,0,5,0,0,1,F,Aggrav Battery w/Deadly Weapon,0,0,Risk of Recidivism,Medium,Risk of Violence,6,Medium,10/1/13,10/2/13,0
10586,Male,47,Greater than 45,African-American,0,5,0,0,3,M,Expired DL More Than 6 Months,1,0,Risk of Recidivism,Medium,Risk of Violence,6,Medium,1/16/13,1/23/13,1
10588,Male,25,25 - 45,Hispanic,0,3,0,0,1,F,Purchase Of Cocaine,0,0,Risk of Recidivism,Low,Risk of Violence,3,Low,1/29/13,2/1/13,0
10589,Male,21,Less than 25,African-American,0,5,0,0,5,M,Battery,1,0,Risk of Recidivism,Medium,Risk of Violence,6,Medium,2/27/16,2/27/16,1
10590,Male,29,25 - 45,African-American,0,5,0,0,1,F,arrest case no charge,1,1,Risk of Recidivism,Medium,Risk of Violence,4,Low,5/4/14,5/5/14,1
10591,Male,40,25 - 45,Caucasian,0,5,0,0,4,F,Grand Theft in the 3rd Degree,1,0,Risk of Recidivism,Medium,Risk of Violence,4,Low,11/14/14,11/18/14,1
10594,Female,32,25 - 45,Hispanic,0,2,0,0,1,F,arrest case no charge,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,3/22/13,3/23/13,0
10595,Male,39,25 - 45,Caucasian,0,1,0,0,0,M,Battery,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,8/24/13,8/25/13,0
10596,Male,22,Less than 25,Other,0,3,0,1,3,F,arrest case no charge,0,0,Risk of Recidivism,Low,Risk of Violence,5,Medium,11/26/14,12/11/14,0
10599,Female,30,25 - 45,African-American,0,5,0,0,0,M,Battery,1,0,Risk of Recidivism,Medium,Risk of Violence,2,Low,1/4/14,1/5/14,1
10604,Female,22,Less than 25,Caucasian,0,6,0,0,2,F,arrest case no charge,1,1,Risk of Recidivism,Medium,Risk of Violence,7,Medium,4/7/14,4/8/14,1
10606,Male,25,25 - 45,Caucasian,0,9,0,0,0,M,Disorderly Intoxication,0,0,Risk of Recidivism,High,Risk of Violence,6,Medium,3/31/14,4/1/14,0
10607,Female,21,Less than 25,Caucasian,0,5,0,0,0,M,Battery,1,0,Risk of Recidivism,Medium,Risk of Violence,6,Medium,1/13/14,1/14/14,1
10608,Male,25,25 - 45,Caucasian,0,2,0,0,0,M,Battery,1,0,Risk of Recidivism,Low,Risk of Violence,4,Low,11/16/14,11/17/14,1
10611,Male,54,Greater than 45,Caucasian,0,3,0,0,1,F,,1,0,Risk of Recidivism,Low,Risk of Violence,1,Low,6/11/14,7/18/14,1
10614,Male,27,25 - 45,African-American,0,10,0,0,5,M,Possess Cannabis/20 Grams Or Less,1,0,Risk of Recidivism,High,Risk of Violence,9,High,2/17/13,3/26/13,1
10617,Male,45,Greater than 45,Caucasian,0,1,0,0,4,M,arrest case no charge,1,0,Risk of Recidivism,Low,Risk of Violence,1,Low,7/4/14,7/5/14,1
10618,Male,32,25 - 45,African-American,0,3,0,0,4,F,arrest case no charge,1,0,Risk of Recidivism,Low,Risk of Violence,4,Low,7/24/14,7/24/14,1
10619,Male,22,Less than 25,African-American,0,10,0,0,0,M,Battery,1,1,Risk of Recidivism,High,Risk of Violence,6,Medium,7/13/14,8/9/14,1
10621,Male,23,Less than 25,Other,0,8,0,0,6,F,Poss Pyrrolidinovalerophenone,1,0,Risk of Recidivism,High,Risk of Violence,5,Medium,4/13/15,4/16/15,1
10622,Female,44,25 - 45,African-American,0,6,0,0,6,F,Possession of Cocaine,0,0,Risk of Recidivism,Medium,Risk of Violence,3,Low,2/27/14,3/1/14,0
10623,Male,59,Greater than 45,Other,0,3,0,0,20,F,Felony Petit Theft,1,0,Risk of Recidivism,Low,Risk of Violence,1,Low,4/19/13,11/4/13,1
10624,Male,28,25 - 45,African-American,0,3,0,0,0,M,,1,0,Risk of Recidivism,Low,Risk of Violence,3,Low,2/7/13,2/7/13,1
10625,Male,23,Less than 25,African-American,0,4,0,0,0,F,Unauth Poss ID Card or DL,0,0,Risk of Recidivism,Low,Risk of Violence,6,Medium,4/5/13,4/6/13,0
10626,Male,46,Greater than 45,Caucasian,0,1,0,0,0,F,Aggravated Assault,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,3/15/14,3/16/14,0
10627,Male,33,25 - 45,Caucasian,0,4,0,0,2,F,Possession of Oxycodone,0,0,Risk of Recidivism,Low,Risk of Violence,2,Low,1/17/14,1/31/14,0
10628,Male,30,25 - 45,Other,0,2,0,0,1,M,Battery,1,0,Risk of Recidivism,Low,Risk of Violence,2,Low,12/20/13,12/21/13,1
10629,Female,40,25 - 45,Caucasian,0,1,0,0,3,F,Possession of Cocaine,1,1,Risk of Recidivism,Low,Risk of Violence,1,Low,7/20/14,7/21/14,1
10631,Male,54,Greater than 45,Caucasian,0,3,0,0,7,F,Possession of Cannabis,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,10/6/13,10/6/13,0
10636,Male,21,Less than 25,Caucasian,0,7,0,0,0,M,Battery,0,0,Risk of Recidivism,Medium,Risk of Violence,7,Medium,3/23/13,3/24/13,0
10637,Male,43,25 - 45,Caucasian,0,2,0,0,6,M,Assault,1,1,Risk of Recidivism,Low,Risk of Violence,4,Low,10/8/14,10/9/14,1
10641,Male,22,Less than 25,African-American,0,5,0,0,3,F,Uttering a Forged Instrument,1,0,Risk of Recidivism,Medium,Risk of Violence,5,Medium,7/23/15,7/27/15,1
10643,Male,22,Less than 25,African-American,0,10,0,0,0,M,Resist/Obstruct W/O Violence,0,0,Risk of Recidivism,High,Risk of Violence,10,High,5/9/13,5/13/13,0
10645,Male,31,25 - 45,African-American,0,7,0,0,0,F,Driving While License Revoked,0,0,Risk of Recidivism,Medium,Risk of Violence,3,Low,6/9/14,6/23/14,0
10646,Male,32,25 - 45,African-American,0,8,0,0,6,F,Possession of Cocaine,1,0,Risk of Recidivism,High,Risk of Violence,6,Medium,4/18/14,4/18/14,1
10647,Female,50,Greater than 45,Caucasian,0,5,0,0,3,F,arrest case no charge,1,0,Risk of Recidivism,Medium,Risk of Violence,1,Low,5/6/13,7/2/13,0
10648,Male,27,25 - 45,Hispanic,0,2,0,0,4,F,False Imprisonment,1,1,Risk of Recidivism,Low,Risk of Violence,2,Low,10/5/14,10/8/14,1
10649,Male,21,Less than 25,African-American,0,5,0,0,1,M,Battery,0,0,Risk of Recidivism,Medium,Risk of Violence,7,Medium,3/2/14,3/3/14,0
10651,Male,23,Less than 25,Caucasian,0,6,0,0,0,M,Battery,0,0,Risk of Recidivism,Medium,Risk of Violence,7,Medium,8/3/13,8/4/13,0
10652,Male,33,25 - 45,African-American,0,6,0,0,3,M,Resist Officer w/Violence,1,0,Risk of Recidivism,Medium,Risk of Violence,4,Low,11/26/13,3/21/14,1
10653,Male,64,Greater than 45,African-American,0,2,0,0,0,M,Battery,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,10/6/13,10/7/13,0
10655,Female,42,25 - 45,Other,0,1,0,0,0,F,Burglary Dwelling Assault/Batt,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,2/19/13,11/27/13,0
10656,Male,20,Less than 25,African-American,0,4,0,1,0,F,Burglary Unoccupied Dwelling,0,0,Risk of Recidivism,Low,Risk of Violence,7,Medium,11/8/13,11/9/13,0
10657,Male,26,25 - 45,Caucasian,0,2,0,0,1,M,Battery,0,0,Risk of Recidivism,Low,Risk of Violence,3,Low,4/17/13,4/18/13,0
10659,Male,30,25 - 45,African-American,0,10,1,1,18,F,Burglary Conveyance Unoccup,1,0,Risk of Recidivism,High,Risk of Violence,8,High,10/14/14,11/25/14,1
10660,Male,23,Less than 25,Hispanic,0,2,0,0,0,M,Battery,1,1,Risk of Recidivism,Low,Risk of Violence,4,Low,5/27/14,5/28/14,1
10664,Male,23,Less than 25,African-American,0,10,0,1,10,F,arrest case no charge,1,0,Risk of Recidivism,High,Risk of Violence,9,High,7/8/13,7/19/13,1
10665,Male,60,Greater than 45,African-American,0,6,0,0,13,F,Felony Petit Theft,1,0,Risk of Recidivism,Medium,Risk of Violence,3,Low,1/27/13,1/29/13,1
10666,Male,46,Greater than 45,African-American,0,7,0,0,2,F,arrest case no charge,1,0,Risk of Recidivism,Medium,Risk of Violence,2,Low,4/9/13,6/13/13,1
10667,Female,29,25 - 45,African-American,0,4,0,0,0,F,Battery on Law Enforc Officer,0,0,Risk of Recidivism,Low,Risk of Violence,3,Low,,,0
10669,Male,56,Greater than 45,Caucasian,0,1,0,0,0,M,Driving Under The Influence,1,0,Risk of Recidivism,Low,Risk of Violence,1,Low,12/26/14,1/23/15,1
10670,Female,45,Greater than 45,African-American,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,11/6/13,11/7/13,0
10671,Male,26,25 - 45,African-American,0,3,0,0,4,F,Fleeing Or Attmp Eluding A Leo,1,0,Risk of Recidivism,Low,Risk of Violence,2,Low,6/24/14,7/11/14,1
10672,Female,47,Greater than 45,African-American,0,6,0,0,4,M,Battery,0,0,Risk of Recidivism,Medium,Risk of Violence,6,Medium,2/2/14,2/3/14,0
10673,Female,29,25 - 45,African-American,0,7,1,0,7,F,Aggravated Assault W/dead Weap,1,0,Risk of Recidivism,Medium,Risk of Violence,4,Low,2/27/13,3/1/13,1
10674,Male,32,25 - 45,African-American,2,10,1,0,9,F,"Poss3,4 Methylenedioxymethcath",0,0,Risk of Recidivism,High,Risk of Violence,6,Medium,3/8/16,4/18/16,0
10675,Male,27,25 - 45,Caucasian,0,3,0,0,2,F,Felony Batt(Great Bodily Harm),1,1,Risk of Recidivism,Low,Risk of Violence,3,Low,1/28/16,1/31/16,1
10676,Male,23,Less than 25,Other,0,4,0,0,0,F,Deliver Cocaine,0,0,Risk of Recidivism,Low,Risk of Violence,4,Low,8/26/13,8/27/13,0
10677,Male,29,25 - 45,African-American,0,9,0,0,10,F,Felony Battery (Dom Strang),1,0,Risk of Recidivism,High,Risk of Violence,4,Low,12/2/13,12/31/13,1
10678,Male,33,25 - 45,Hispanic,0,6,0,1,11,F,Tamper With Witness/Victim/CI,1,0,Risk of Recidivism,Medium,Risk of Violence,2,Low,5/26/14,5/27/14,1
10680,Male,22,Less than 25,African-American,0,6,0,0,1,F,Robbery Sudd Snatch No Weapon,1,0,Risk of Recidivism,Medium,Risk of Violence,8,High,7/7/14,8/2/14,1
10682,Female,33,25 - 45,Hispanic,0,3,0,0,2,F,arrest case no charge,0,0,Risk of Recidivism,Low,Risk of Violence,2,Low,6/25/13,7/25/13,0
10685,Female,28,25 - 45,African-American,0,2,0,0,1,F,Battery on Law Enforc Officer,0,0,Risk of Recidivism,Low,Risk of Violence,2,Low,8/3/13,8/4/13,0
10686,Male,36,25 - 45,Caucasian,0,1,0,0,0,F,Unauth Poss ID Card or DL,0,0,Risk of Recidivism,Low,Risk of Violence,1,Low,1/1/13,2/6/13,0
10689,Male,32,25 - 45,Hispanic,0,3,0,0,1,F,Grand Theft in the 3rd Degree,0,0,Risk of Recidivism,Low,Risk of Violence,2,Low,2/25/14,2/25/14,0
10690,Male,24,Less than 25,African-American,0,6,0,0,0,F,Resist Officer w/Violence,0,0,Risk of Recidivism,Medium,Risk of Violence,5,Medium,3/14/13,3/16/13,0
10692,Male,33,25 - 45,African-American,2,9,0,0,9,M,Assault,1,0,Risk of Recidivism,High,Risk of Violence,9,High,7/11/13,7/12/13,1
10694,Male,46,Greater than 45,African-American,0,6,0,0,2,M,arrest case no charge,0,0,Risk of Recidivism,Medium,Risk of Violence,3,Low,3/24/13,3/25/13,0
10695,Male,31,25 - 45,Caucasian,0,8,0,0,9,M,Battery,1,0,Risk of Recidivism,High,Risk of Violence,2,Low,1/16/14,1/17/14,1
10697,Male,49,Greater than 45,Caucasian,0,8,0,0,3,F,Possession of Cocaine,1,0,Risk of Recidivism,High,Risk of Violence,1,Low,10/25/14,11/17/14,1
10698,Male,24,Less than 25,African-American,0,3,0,3,0,F,Poss Contr Subst W/o Prescript,1,0,Risk of Recidivism,Low,Risk of Violence,3,Low,8/16/15,8/16/15,1
10699,Male,57,Greater than 45,African-American,0,10,0,0,28,F,Possession of Cocaine,1,1,Risk of Recidivism,High,Risk of Violence,6,Medium,4/10/14,4/12/14,1
10700,Male,36,25 - 45,African-American,1,10,2,0,14,F,Possession of Cocaine,1,0,Risk of Recidivism,High,Risk of Violence,9,High,5/1/13,5/3/13,1
